ID,TRAMO,TIPO,FECHA,INGRESO,TIPO_COD,TRAMO_COD
1,ACUÑA,PUENTES INTERNACIONALES,2021-01-01,2641583.0,1,0
2,ACUÑA,PUENTES INTERNACIONALES,2021-02-01,2347680.0,1,0
3,ACUÑA,PUENTES INTERNACIONALES,2021-03-01,2974353.0,1,0
4,ACUÑA,PUENTES INTERNACIONALES,2021-04-01,2881961.0,1,0
5,ACUÑA,PUENTES INTERNACIONALES,2021-05-01,3346215.0,1,0
6,ACUÑA,PUENTES INTERNACIONALES,2021-06-01,3278700.0,1,0
7,ACUÑA,PUENTES INTERNACIONALES,2021-07-01,3268135.0,1,0
8,ACUÑA,PUENTES INTERNACIONALES,2021-08-01,3343617.0,1,0
9,ACUÑA,PUENTES INTERNACIONALES,2021-09-01,2310151.0,1,0
10,ACUÑA,PUENTES INTERNACIONALES,2021-10-01,3286680.0,1,0
11,ACUÑA,PUENTES INTERNACIONALES,2021-11-01,3439497.0,1,0
12,ACUÑA,PUENTES INTERNACIONALES,2021-12-01,3552231.0,1,0
13,ACUÑA,PUENTES INTERNACIONALES,2022-01-01,3444369.0,1,0
14,ACUÑA,PUENTES INTERNACIONALES,2022-02-01,3271286.0,1,0
15,ACUÑA,PUENTES INTERNACIONALES,2022-03-01,3843051.0,1,0
16,ACUÑA,PUENTES INTERNACIONALES,2022-04-01,3604543.0,1,0
17,ACUÑA,PUENTES INTERNACIONALES,2022-05-01,3696511.0,1,0
18,ACUÑA,PUENTES INTERNACIONALES,2022-06-01,3477669.0,1,0
19,ACUÑA,PUENTES INTERNACIONALES,2022-07-01,3608662.0,1,0
20,ACUÑA,PUENTES INTERNACIONALES,2022-08-01,3694385.0,1,0
21,ACUÑA,PUENTES INTERNACIONALES,2022-09-01,3615758.0,1,0
22,ACUÑA,PUENTES INTERNACIONALES,2022-10-01,3820114.0,1,0
23,ACUÑA,PUENTES INTERNACIONALES,2022-11-01,3759209.0,1,0
24,ACUÑA,PUENTES INTERNACIONALES,2022-12-01,3793504.0,1,0
25,ACUÑA,PUENTES INTERNACIONALES,2023-01-01,3853828.0,1,0
26,ACUÑA,PUENTES INTERNACIONALES,2023-02-01,3592230.0,1,0
27,ACUÑA,PUENTES INTERNACIONALES,2023-03-01,4005325.0,1,0
28,ACUÑA,PUENTES INTERNACIONALES,2023-04-01,3919307.0,1,0
29,ACUÑA,PUENTES INTERNACIONALES,2023-05-01,4056967.0,1,0
30,ACUÑA,PUENTES INTERNACIONALES,2023-06-01,4070093.0,1,0
31,ACUÑA,PUENTES INTERNACIONALES,2023-07-01,4409500.0,1,0
32,ACUÑA,PUENTES INTERNACIONALES,2023-08-01,4454397.0,1,0
33,ACUÑA,PUENTES INTERNACIONALES,2023-09-01,4299148.0,1,0
34,ACUÑA,PUENTES INTERNACIONALES,2023-10-01,4532380.0,1,0
35,ACUÑA,PUENTES INTERNACIONALES,2023-11-01,4345843.0,1,0
36,ACUÑA,PUENTES INTERNACIONALES,2023-12-01,3734332.0,1,0
37,ACUÑA,PUENTES INTERNACIONALES,2024-01-01,4201125.0,1,0
38,ACUÑA,PUENTES INTERNACIONALES,2024-02-01,4142592.0,1,0
39,ACUÑA,PUENTES INTERNACIONALES,2024-03-01,4336494.0,1,0
40,ACUÑA,PUENTES INTERNACIONALES,2024-04-01,4279887.0,1,0
41,ACUÑA,PUENTES INTERNACIONALES,2024-05-01,4307300.0,1,0
42,ACUÑA,PUENTES INTERNACIONALES,2024-06-01,4157339.0,1,0
43,ACUÑA,PUENTES INTERNACIONALES,2024-07-01,4274864.0,1,0
44,ACUÑA,PUENTES INTERNACIONALES,2024-08-01,4381643.0,1,0
45,ACUÑA,PUENTES INTERNACIONALES,2024-09-01,4207169.0,1,0
46,ACUÑA,PUENTES INTERNACIONALES,2024-10-01,0.0,1,0
47,ACUÑA,PUENTES INTERNACIONALES,2024-11-01,0.0,1,0
48,ACUÑA,PUENTES INTERNACIONALES,2024-12-01,0.0,1,0
49,ALVARADO,PUENTES NACIONALES,2021-01-01,3329653.0,2,1
50,ALVARADO,PUENTES NACIONALES,2021-02-01,2927579.0,2,1
51,ALVARADO,PUENTES NACIONALES,2021-03-01,3593650.0,2,1
52,ALVARADO,PUENTES NACIONALES,2021-04-01,3815515.0,2,1
53,ALVARADO,PUENTES NACIONALES,2021-05-01,3792385.0,2,1
54,ALVARADO,PUENTES NACIONALES,2021-06-01,3286791.0,2,1
55,ALVARADO,PUENTES NACIONALES,2021-07-01,3667504.0,2,1
56,ALVARADO,PUENTES NACIONALES,2021-08-01,3289264.0,2,1
57,ALVARADO,PUENTES NACIONALES,2021-09-01,3163950.0,2,1
58,ALVARADO,PUENTES NACIONALES,2021-10-01,3352847.0,2,1
59,ALVARADO,PUENTES NACIONALES,2021-11-01,3364994.0,2,1
60,ALVARADO,PUENTES NACIONALES,2021-12-01,4215631.0,2,1
61,ALVARADO,PUENTES NACIONALES,2022-01-01,3564309.0,2,1
62,ALVARADO,PUENTES NACIONALES,2022-02-01,3255884.0,2,1
63,ALVARADO,PUENTES NACIONALES,2022-03-01,3773741.0,2,1
64,ALVARADO,PUENTES NACIONALES,2022-04-01,4175651.0,2,1
65,ALVARADO,PUENTES NACIONALES,2022-05-01,4000665.0,2,1
66,ALVARADO,PUENTES NACIONALES,2022-06-01,3433162.0,2,1
67,ALVARADO,PUENTES NACIONALES,2022-07-01,3744009.0,2,1
68,ALVARADO,PUENTES NACIONALES,2022-08-01,3856640.0,2,1
69,ALVARADO,PUENTES NACIONALES,2022-09-01,3130828.0,2,1
70,ALVARADO,PUENTES NACIONALES,2022-10-01,3306609.0,2,1
71,ALVARADO,PUENTES NACIONALES,2022-11-01,3329939.0,2,1
72,ALVARADO,PUENTES NACIONALES,2022-12-01,4224804.0,2,1
73,ALVARADO,PUENTES NACIONALES,2023-01-01,3894432.0,2,1
74,ALVARADO,PUENTES NACIONALES,2023-02-01,3414438.0,2,1
75,ALVARADO,PUENTES NACIONALES,2023-03-01,3762889.0,2,1
76,ALVARADO,PUENTES NACIONALES,2023-04-01,4151345.0,2,1
77,ALVARADO,PUENTES NACIONALES,2023-05-01,3876897.0,2,1
78,ALVARADO,PUENTES NACIONALES,2023-06-01,3565601.0,2,1
79,ALVARADO,PUENTES NACIONALES,2023-07-01,4293226.0,2,1
80,ALVARADO,PUENTES NACIONALES,2023-08-01,4245928.0,2,1
81,ALVARADO,PUENTES NACIONALES,2023-09-01,3678629.0,2,1
82,ALVARADO,PUENTES NACIONALES,2023-10-01,3720068.0,2,1
83,ALVARADO,PUENTES NACIONALES,2023-11-01,3689388.0,2,1
84,ALVARADO,PUENTES NACIONALES,2023-12-01,4639796.0,2,1
85,ALVARADO,PUENTES NACIONALES,2024-01-01,4296626.0,2,1
86,ALVARADO,PUENTES NACIONALES,2024-02-01,3926357.0,2,1
87,ALVARADO,PUENTES NACIONALES,2024-03-01,4492218.0,2,1
88,ALVARADO,PUENTES NACIONALES,2024-04-01,4294284.0,2,1
89,ALVARADO,PUENTES NACIONALES,2024-05-01,4320376.0,2,1
90,ALVARADO,PUENTES NACIONALES,2024-06-01,3928388.0,2,1
91,ALVARADO,PUENTES NACIONALES,2024-07-01,4200889.0,2,1
92,ALVARADO,PUENTES NACIONALES,2024-08-01,4301766.0,2,1
93,ALVARADO,PUENTES NACIONALES,2024-09-01,3855204.0,2,1
94,ALVARADO,PUENTES NACIONALES,2024-10-01,0.0,2,1
95,ALVARADO,PUENTES NACIONALES,2024-11-01,0.0,2,1
96,ALVARADO,PUENTES NACIONALES,2024-12-01,0.0,2,1
97,CADEREYTA,PUENTES NACIONALES,2021-01-01,2241283.0,2,2
98,CADEREYTA,PUENTES NACIONALES,2021-02-01,2025292.0,2,2
99,CADEREYTA,PUENTES NACIONALES,2021-03-01,2353701.0,2,2
100,CADEREYTA,PUENTES NACIONALES,2021-04-01,2202397.0,2,2
101,CADEREYTA,PUENTES NACIONALES,2021-05-01,2284064.0,2,2
102,CADEREYTA,PUENTES NACIONALES,2021-06-01,2334954.0,2,2
103,CADEREYTA,PUENTES NACIONALES,2021-07-01,2428052.0,2,2
104,CADEREYTA,PUENTES NACIONALES,2021-08-01,2373223.0,2,2
105,CADEREYTA,PUENTES NACIONALES,2021-09-01,1949411.0,2,2
106,CADEREYTA,PUENTES NACIONALES,2021-10-01,2401453.0,2,2
107,CADEREYTA,PUENTES NACIONALES,2021-11-01,2324616.0,2,2
108,CADEREYTA,PUENTES NACIONALES,2021-12-01,2495472.0,2,2
109,CADEREYTA,PUENTES NACIONALES,2022-01-01,2163709.0,2,2
110,CADEREYTA,PUENTES NACIONALES,2022-02-01,2134209.0,2,2
111,CADEREYTA,PUENTES NACIONALES,2022-03-01,2394785.0,2,2
112,CADEREYTA,PUENTES NACIONALES,2022-04-01,2272717.0,2,2
113,CADEREYTA,PUENTES NACIONALES,2022-05-01,2321474.0,2,2
114,CADEREYTA,PUENTES NACIONALES,2022-06-01,2255792.0,2,2
115,CADEREYTA,PUENTES NACIONALES,2022-07-01,2307003.0,2,2
116,CADEREYTA,PUENTES NACIONALES,2022-08-01,2316122.0,2,2
117,CADEREYTA,PUENTES NACIONALES,2022-09-01,2210872.0,2,2
118,CADEREYTA,PUENTES NACIONALES,2022-10-01,2322634.0,2,2
119,CADEREYTA,PUENTES NACIONALES,2022-11-01,2254631.0,2,2
120,CADEREYTA,PUENTES NACIONALES,2022-12-01,2515347.0,2,2
121,CADEREYTA,PUENTES NACIONALES,2023-01-01,2414082.0,2,2
122,CADEREYTA,PUENTES NACIONALES,2023-02-01,2228152.0,2,2
123,CADEREYTA,PUENTES NACIONALES,2023-03-01,2518980.0,2,2
124,CADEREYTA,PUENTES NACIONALES,2023-04-01,2463417.0,2,2
125,CADEREYTA,PUENTES NACIONALES,2023-05-01,2663964.0,2,2
126,CADEREYTA,PUENTES NACIONALES,2023-06-01,2587694.0,2,2
127,CADEREYTA,PUENTES NACIONALES,2023-07-01,2740366.0,2,2
128,CADEREYTA,PUENTES NACIONALES,2023-08-01,2732974.0,2,2
129,CADEREYTA,PUENTES NACIONALES,2023-09-01,2668761.0,2,2
130,CADEREYTA,PUENTES NACIONALES,2023-10-01,2672631.0,2,2
131,CADEREYTA,PUENTES NACIONALES,2023-11-01,2643322.0,2,2
132,CADEREYTA,PUENTES NACIONALES,2023-12-01,2912147.0,2,2
133,CADEREYTA,PUENTES NACIONALES,2024-01-01,2717212.0,2,2
134,CADEREYTA,PUENTES NACIONALES,2024-02-01,2585891.0,2,2
135,CADEREYTA,PUENTES NACIONALES,2024-03-01,2754705.0,2,2
136,CADEREYTA,PUENTES NACIONALES,2024-04-01,2657792.0,2,2
137,CADEREYTA,PUENTES NACIONALES,2024-05-01,2700629.0,2,2
138,CADEREYTA,PUENTES NACIONALES,2024-06-01,2590128.0,2,2
139,CADEREYTA,PUENTES NACIONALES,2024-07-01,2754378.0,2,2
140,CADEREYTA,PUENTES NACIONALES,2024-08-01,2790100.0,2,2
141,CADEREYTA,PUENTES NACIONALES,2024-09-01,2603956.0,2,2
142,CADEREYTA,PUENTES NACIONALES,2024-10-01,0.0,2,2
143,CADEREYTA,PUENTES NACIONALES,2024-11-01,0.0,2,2
144,CADEREYTA,PUENTES NACIONALES,2024-12-01,0.0,2,2
145,CAMARGO,PUENTES INTERNACIONALES,2021-01-01,652142.0,1,3
146,CAMARGO,PUENTES INTERNACIONALES,2021-02-01,613945.0,1,3
147,CAMARGO,PUENTES INTERNACIONALES,2021-03-01,753893.0,1,3
148,CAMARGO,PUENTES INTERNACIONALES,2021-04-01,726318.0,1,3
149,CAMARGO,PUENTES INTERNACIONALES,2021-05-01,827907.0,1,3
150,CAMARGO,PUENTES INTERNACIONALES,2021-06-01,763139.0,1,3
151,CAMARGO,PUENTES INTERNACIONALES,2021-07-01,754854.0,1,3
152,CAMARGO,PUENTES INTERNACIONALES,2021-08-01,839752.0,1,3
153,CAMARGO,PUENTES INTERNACIONALES,2021-09-01,846032.0,1,3
154,CAMARGO,PUENTES INTERNACIONALES,2021-10-01,860357.0,1,3
155,CAMARGO,PUENTES INTERNACIONALES,2021-11-01,933263.0,1,3
156,CAMARGO,PUENTES INTERNACIONALES,2021-12-01,1040174.0,1,3
157,CAMARGO,PUENTES INTERNACIONALES,2022-01-01,935552.0,1,3
158,CAMARGO,PUENTES INTERNACIONALES,2022-02-01,882066.0,1,3
159,CAMARGO,PUENTES INTERNACIONALES,2022-03-01,1008118.0,1,3
160,CAMARGO,PUENTES INTERNACIONALES,2022-04-01,1047872.0,1,3
161,CAMARGO,PUENTES INTERNACIONALES,2022-05-01,1064397.0,1,3
162,CAMARGO,PUENTES INTERNACIONALES,2022-06-01,926474.0,1,3
163,CAMARGO,PUENTES INTERNACIONALES,2022-07-01,983648.0,1,3
164,CAMARGO,PUENTES INTERNACIONALES,2022-08-01,1016389.0,1,3
165,CAMARGO,PUENTES INTERNACIONALES,2022-09-01,1029519.0,1,3
166,CAMARGO,PUENTES INTERNACIONALES,2022-10-01,1043843.0,1,3
167,CAMARGO,PUENTES INTERNACIONALES,2022-11-01,1056035.0,1,3
168,CAMARGO,PUENTES INTERNACIONALES,2022-12-01,1113956.0,1,3
169,CAMARGO,PUENTES INTERNACIONALES,2023-01-01,1034466.0,1,3
170,CAMARGO,PUENTES INTERNACIONALES,2023-02-01,976932.0,1,3
171,CAMARGO,PUENTES INTERNACIONALES,2023-03-01,1083673.0,1,3
172,CAMARGO,PUENTES INTERNACIONALES,2023-04-01,1066817.0,1,3
173,CAMARGO,PUENTES INTERNACIONALES,2023-05-01,1086634.0,1,3
174,CAMARGO,PUENTES INTERNACIONALES,2023-06-01,982232.0,1,3
175,CAMARGO,PUENTES INTERNACIONALES,2023-07-01,1157206.0,1,3
176,CAMARGO,PUENTES INTERNACIONALES,2023-08-01,1128417.0,1,3
177,CAMARGO,PUENTES INTERNACIONALES,2023-09-01,1111908.0,1,3
178,CAMARGO,PUENTES INTERNACIONALES,2023-10-01,1133947.0,1,3
179,CAMARGO,PUENTES INTERNACIONALES,2023-11-01,1136215.0,1,3
180,CAMARGO,PUENTES INTERNACIONALES,2023-12-01,1237393.0,1,3
181,CAMARGO,PUENTES INTERNACIONALES,2024-01-01,1142804.0,1,3
182,CAMARGO,PUENTES INTERNACIONALES,2024-02-01,1170112.0,1,3
183,CAMARGO,PUENTES INTERNACIONALES,2024-03-01,1266223.0,1,3
184,CAMARGO,PUENTES INTERNACIONALES,2024-04-01,1223544.0,1,3
185,CAMARGO,PUENTES INTERNACIONALES,2024-05-01,1227182.0,1,3
186,CAMARGO,PUENTES INTERNACIONALES,2024-06-01,1100412.0,1,3
187,CAMARGO,PUENTES INTERNACIONALES,2024-07-01,1152462.0,1,3
188,CAMARGO,PUENTES INTERNACIONALES,2024-08-01,1162042.0,1,3
189,CAMARGO,PUENTES INTERNACIONALES,2024-09-01,1169922.0,1,3
190,CAMARGO,PUENTES INTERNACIONALES,2024-10-01,0.0,1,3
191,CAMARGO,PUENTES INTERNACIONALES,2024-11-01,0.0,1,3
192,CAMARGO,PUENTES INTERNACIONALES,2024-12-01,0.0,1,3
193,CARACOL,PUENTES NACIONALES,2021-01-01,5760257.0,2,4
194,CARACOL,PUENTES NACIONALES,2021-02-01,5088357.0,2,4
195,CARACOL,PUENTES NACIONALES,2021-03-01,6057108.0,2,4
196,CARACOL,PUENTES NACIONALES,2021-04-01,5910861.0,2,4
197,CARACOL,PUENTES NACIONALES,2021-05-01,5971642.0,2,4
198,CARACOL,PUENTES NACIONALES,2021-06-01,5529024.0,2,4
199,CARACOL,PUENTES NACIONALES,2021-07-01,5628873.0,2,4
200,CARACOL,PUENTES NACIONALES,2021-08-01,5301414.0,2,4
201,CARACOL,PUENTES NACIONALES,2021-09-01,5304349.0,2,4
202,CARACOL,PUENTES NACIONALES,2021-10-01,5176422.0,2,4
203,CARACOL,PUENTES NACIONALES,2021-11-01,5340469.0,2,4
204,CARACOL,PUENTES NACIONALES,2021-12-01,6654710.0,2,4
205,CARACOL,PUENTES NACIONALES,2022-01-01,5878012.0,2,4
206,CARACOL,PUENTES NACIONALES,2022-02-01,5382672.0,2,4
207,CARACOL,PUENTES NACIONALES,2022-03-01,6008972.0,2,4
208,CARACOL,PUENTES NACIONALES,2022-04-01,6149455.0,2,4
209,CARACOL,PUENTES NACIONALES,2022-05-01,6066897.0,2,4
210,CARACOL,PUENTES NACIONALES,2022-06-01,5648509.0,2,4
211,CARACOL,PUENTES NACIONALES,2022-07-01,5825668.0,2,4
212,CARACOL,PUENTES NACIONALES,2022-08-01,5954141.0,2,4
213,CARACOL,PUENTES NACIONALES,2022-09-01,5453805.0,2,4
214,CARACOL,PUENTES NACIONALES,2022-10-01,5833434.0,2,4
215,CARACOL,PUENTES NACIONALES,2022-11-01,5805982.0,2,4
216,CARACOL,PUENTES NACIONALES,2022-12-01,6630751.0,2,4
217,CARACOL,PUENTES NACIONALES,2023-01-01,5973476.0,2,4
218,CARACOL,PUENTES NACIONALES,2023-02-01,5534484.0,2,4
219,CARACOL,PUENTES NACIONALES,2023-03-01,6209132.0,2,4
220,CARACOL,PUENTES NACIONALES,2023-04-01,6055861.0,2,4
221,CARACOL,PUENTES NACIONALES,2023-05-01,6101237.0,2,4
222,CARACOL,PUENTES NACIONALES,2023-06-01,5777135.0,2,4
223,CARACOL,PUENTES NACIONALES,2023-07-01,6426781.0,2,4
224,CARACOL,PUENTES NACIONALES,2023-08-01,6349898.0,2,4
225,CARACOL,PUENTES NACIONALES,2023-09-01,5913385.0,2,4
226,CARACOL,PUENTES NACIONALES,2023-10-01,6145909.0,2,4
227,CARACOL,PUENTES NACIONALES,2023-11-01,6205730.0,2,4
228,CARACOL,PUENTES NACIONALES,2023-12-01,6796472.0,2,4
229,CARACOL,PUENTES NACIONALES,2024-01-01,6652909.0,2,4
230,CARACOL,PUENTES NACIONALES,2024-02-01,5796560.0,2,4
231,CARACOL,PUENTES NACIONALES,2024-03-01,6659975.0,2,4
232,CARACOL,PUENTES NACIONALES,2024-04-01,6300109.0,2,4
233,CARACOL,PUENTES NACIONALES,2024-05-01,6371047.0,2,4
234,CARACOL,PUENTES NACIONALES,2024-06-01,6005991.0,2,4
235,CARACOL,PUENTES NACIONALES,2024-07-01,5908962.0,2,4
236,CARACOL,PUENTES NACIONALES,2024-08-01,3548000.0,2,4
237,CARACOL,PUENTES NACIONALES,2024-09-01,3483464.0,2,4
238,CARACOL,PUENTES NACIONALES,2024-10-01,0.0,2,4
239,CARACOL,PUENTES NACIONALES,2024-11-01,0.0,2,4
240,CARACOL,PUENTES NACIONALES,2024-12-01,0.0,2,4
241,CHAPALILLA - COMPOSTELA,CAMINOS,2021-01-01,7134324.0,0,5
242,CHAPALILLA - COMPOSTELA,CAMINOS,2021-02-01,6062593.0,0,5
243,CHAPALILLA - COMPOSTELA,CAMINOS,2021-03-01,8523523.0,0,5
244,CHAPALILLA - COMPOSTELA,CAMINOS,2021-04-01,8734455.0,0,5
245,CHAPALILLA - COMPOSTELA,CAMINOS,2021-05-01,9177275.0,0,5
246,CHAPALILLA - COMPOSTELA,CAMINOS,2021-06-01,8305602.0,0,5
247,CHAPALILLA - COMPOSTELA,CAMINOS,2021-07-01,9282334.0,0,5
248,CHAPALILLA - COMPOSTELA,CAMINOS,2021-08-01,7982756.0,0,5
249,CHAPALILLA - COMPOSTELA,CAMINOS,2021-09-01,6795723.0,0,5
250,CHAPALILLA - COMPOSTELA,CAMINOS,2021-10-01,7852585.0,0,5
251,CHAPALILLA - COMPOSTELA,CAMINOS,2021-11-01,8154403.0,0,5
252,CHAPALILLA - COMPOSTELA,CAMINOS,2021-12-01,9274576.0,0,5
253,CHAPALILLA - COMPOSTELA,CAMINOS,2022-01-01,7601484.0,0,5
254,CHAPALILLA - COMPOSTELA,CAMINOS,2022-02-01,6688322.0,0,5
255,CHAPALILLA - COMPOSTELA,CAMINOS,2022-03-01,8218792.0,0,5
256,CHAPALILLA - COMPOSTELA,CAMINOS,2022-04-01,9813781.0,0,5
257,CHAPALILLA - COMPOSTELA,CAMINOS,2022-05-01,8947029.0,0,5
258,CHAPALILLA - COMPOSTELA,CAMINOS,2022-06-01,8534293.0,0,5
259,CHAPALILLA - COMPOSTELA,CAMINOS,2022-07-01,9682063.0,0,5
260,CHAPALILLA - COMPOSTELA,CAMINOS,2022-08-01,9617958.0,0,5
261,CHAPALILLA - COMPOSTELA,CAMINOS,2022-09-01,7937407.0,0,5
262,CHAPALILLA - COMPOSTELA,CAMINOS,2022-10-01,7831568.0,0,5
263,CHAPALILLA - COMPOSTELA,CAMINOS,2022-11-01,7939027.0,0,5
264,CHAPALILLA - COMPOSTELA,CAMINOS,2022-12-01,9252088.0,0,5
265,CHAPALILLA - COMPOSTELA,CAMINOS,2023-01-01,7994445.0,0,5
266,CHAPALILLA - COMPOSTELA,CAMINOS,2023-02-01,7127594.0,0,5
267,CHAPALILLA - COMPOSTELA,CAMINOS,2023-03-01,8383074.0,0,5
268,CHAPALILLA - COMPOSTELA,CAMINOS,2023-04-01,10467750.0,0,5
269,CHAPALILLA - COMPOSTELA,CAMINOS,2023-05-01,9160770.0,0,5
270,CHAPALILLA - COMPOSTELA,CAMINOS,2023-06-01,8994610.0,0,5
271,CHAPALILLA - COMPOSTELA,CAMINOS,2023-07-01,10679461.0,0,5
272,CHAPALILLA - COMPOSTELA,CAMINOS,2023-08-01,10324016.0,0,5
273,CHAPALILLA - COMPOSTELA,CAMINOS,2023-09-01,8034434.0,0,5
274,CHAPALILLA - COMPOSTELA,CAMINOS,2023-10-01,8259178.0,0,5
275,CHAPALILLA - COMPOSTELA,CAMINOS,2023-11-01,8827009.0,0,5
276,CHAPALILLA - COMPOSTELA,CAMINOS,2023-12-01,9868499.0,0,5
277,CHAPALILLA - COMPOSTELA,CAMINOS,2024-01-01,8668109.0,0,5
278,CHAPALILLA - COMPOSTELA,CAMINOS,2024-02-01,7735617.0,0,5
279,CHAPALILLA - COMPOSTELA,CAMINOS,2024-03-01,8922594.0,0,5
280,CHAPALILLA - COMPOSTELA,CAMINOS,2024-04-01,4434564.0,0,5
281,CHAPALILLA - COMPOSTELA,CAMINOS,2024-05-01,4228685.0,0,5
282,CHAPALILLA - COMPOSTELA,CAMINOS,2024-06-01,3611992.0,0,5
283,CHAPALILLA - COMPOSTELA,CAMINOS,2024-07-01,3910099.0,0,5
284,CHAPALILLA - COMPOSTELA,CAMINOS,2024-08-01,3714313.0,0,5
285,CHAPALILLA - COMPOSTELA,CAMINOS,2024-09-01,3386210.0,0,5
286,CHAPALILLA - COMPOSTELA,CAMINOS,2024-10-01,0.0,0,5
287,CHAPALILLA - COMPOSTELA,CAMINOS,2024-11-01,0.0,0,5
288,CHAPALILLA - COMPOSTELA,CAMINOS,2024-12-01,0.0,0,5
289,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-01-01,13763967.0,0,6
290,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-02-01,12359269.0,0,6
291,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-03-01,14313030.0,0,6
292,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-04-01,13816057.0,0,6
293,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-05-01,14222334.0,0,6
294,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-06-01,14162576.0,0,6
295,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-07-01,15439309.0,0,6
296,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-08-01,14652329.0,0,6
297,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-09-01,13399805.0,0,6
298,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-10-01,14468816.0,0,6
299,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-11-01,14371899.0,0,6
300,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2021-12-01,15291860.0,0,6
301,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-01-01,13453132.0,0,6
302,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-02-01,12459486.0,0,6
303,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-03-01,14516353.0,0,6
304,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-04-01,14752725.0,0,6
305,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-05-01,14739736.0,0,6
306,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-06-01,14367409.0,0,6
307,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-07-01,15510497.0,0,6
308,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-08-01,15844258.0,0,6
309,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-09-01,13358381.0,0,6
310,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-10-01,14485854.0,0,6
311,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-11-01,14647509.0,0,6
312,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2022-12-01,15602291.0,0,6
313,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-01-01,14042527.0,0,6
314,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-02-01,13117340.0,0,6
315,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-03-01,14884505.0,0,6
316,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-04-01,14942284.0,0,6
317,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-05-01,15469075.0,0,6
318,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-06-01,14439807.0,0,6
319,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-07-01,16712042.0,0,6
320,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-08-01,13912975.0,0,6
321,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-09-01,12581519.0,0,6
322,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-10-01,12540844.0,0,6
323,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-11-01,13213466.0,0,6
324,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2023-12-01,16008197.0,0,6
325,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-01-01,15568621.0,0,6
326,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-02-01,15238802.0,0,6
327,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-03-01,16335732.0,0,6
328,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-04-01,16502541.0,0,6
329,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-05-01,16752003.0,0,6
330,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-06-01,16475112.0,0,6
331,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-07-01,17683605.0,0,6
332,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-08-01,17858539.0,0,6
333,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-09-01,16045391.0,0,6
334,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-10-01,0.0,0,6
335,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-11-01,0.0,0,6
336,CUAUHTEMOC - ENT. OSIRIS,CAMINOS,2024-12-01,0.0,0,6
337,CULIACÁN,PUENTES NACIONALES,2021-01-01,6273599.0,2,7
338,CULIACÁN,PUENTES NACIONALES,2021-02-01,5717574.0,2,7
339,CULIACÁN,PUENTES NACIONALES,2021-03-01,6786550.0,2,7
340,CULIACÁN,PUENTES NACIONALES,2021-04-01,6476316.0,2,7
